CODI_ENS;TIPUS_ENS;NOM;CARREC;AREA;PARTIT_POLITIC;MUNICIPI_REPRESENTA;ORDRE;DATA_NOMENAMENT
2506800000;Municipis;EVA NIUBÓ GÓMEZ;Regidor/a;;ERC - AM;;7;15/6/2019
2506930008;Municipis;OMAR NOUMRI COCA;Alcalde/ssa;;UCF-AM;;1;15/6/2019
2506930008;Municipis;JOANA TERRÉ BALDOMÀ;Regidor/a;;UCF-AM;;2;15/6/2019
2506930008;Municipis;RAMONA CURIÀ PALAU;Regidor/a;;UCF-AM;;3;8/5/2020
2506930008;Municipis;NÚRIA PEDRA QUERALT;Regidor/a;;UCF-AM;;4;15/6/2019
2506930008;Municipis;JOAQUIM TARROJA FARRÉ;Regidor/a;;UCF-AM;;5;15/6/2019
2506930008;Municipis;ROSA MARIA RÚBIES RÚBIES;Regidor/a;;JUNTS;;6;15/6/2019
2506930008;Municipis;CONXITA SOLÉ ORPELLA;Regidor/a;;JUNTS;;7;15/6/2019
2507070005;Municipis;MARCEL PUJOL COLL;Alcalde/ssa;;JxCat-JUNTS;;1;15/6/2019
2507070005;Municipis;MERCÈ MARIA PERERA FOLGUERA;Regidor/a;;JxCAT-JUNTS;;2;15/6/2019
2507070005;Municipis;HELENA LAPLANA GENÉ;Regidor/a;;JxCAT-JUNTS;;3;15/6/2019
2507070005;Municipis;JORDI VICIOSO CANELA;Regidor/a;;JxCAT-JUNTS;;4;15/6/2019
2507070005;Municipis;DAVID PRADAS GENÉ;Regidor/a;;JxCAT-JUNTS;;5;15/6/2019
2507070005;Municipis;NÚRIA BONCOMPTE TORRES;Regidor/a;;JxCAT-JUNTS;;6;15/6/2019
2507070005;Municipis;JORDI GINESTA MIRÓ;Regidor/a;;IxC-AM;;7;15/6/2019
2507140003;Municipis;GISELA SELLÉS RIBATALLADA;Alcalde/ssa;;CUP-AMUNT;;1;15/6/2019
2507140003;Municipis;DAVID MASFERRER RODELLAS ;Regidor/a;;CUP-AMUNT;;2;15/6/2019
2507140003;Municipis;JOSEP MARIA GARCIA RIDAURA;Regidor/a;;JxCAT-JUNTS;;3;15/6/2019
2507290004;Municipis;JOAN SANTACANA VÉLEZ;Alcalde/ssa;;ERC-MES-AM;;1;15/6/2019
2507290004;Municipis;RAMON AUGÉ GENÉ;Regidor/a;;JUNTS;;2;15/6/2019
2507290004;Municipis;ROSER SEGURA RIBALTA;Regidor/a;;JUNTS;;3;15/6/2019
2507290004;Municipis;XAVIER GRAS VILASECA;Regidor/a;;JUNTS;;4;15/6/2019
2507290004;Municipis;MARIA MERCÈ CARULLA CASTELLS (ERC / ESQUERRA);Regidor/a;;ERC-MES-AM;;5;15/6/2019
2507290004;Municipis;RICARD VICENTE MARTÍNEZ (MES);Regidor/a;;ERC-MES-AM;;6;15/6/2019
2507290004;Municipis;MERITXELL RAMON RIUS (JOVENT REPUBLICÀ);Regidor/a;;ERC-MES-AM;;7;15/6/2019
2507290004;Municipis;MIREIA BRANDON TREPAT;Regidor/a;;CUP-AMUNT;;8;15/6/2019
2507290004;Municipis;JORDI PONS MARIMON;Regidor/a;;CUP-AMUNT;;9;15/6/2019
2507290004;Municipis;RAIMOND FUSTÉ BOIX;Regidor/a;;PSC - CP;;10;15/6/2019
2507290004;Municipis;ANTONIO DELGADO GARCÍA;Regidor/a;;PSC - CP;;11;15/6/2019
2507290004;Municipis;JUAN BAUTISTA PRAT GONZÁLEZ;Regidor/a;;SIF-FIC;;12;15/6/2019
2507290004;Municipis;MARIA ASUNCIÓN CREUS CORTADELLAS;Regidor/a;;SIF-FIC;;13;15/6/2019
2507350006;Municipis;MERCE RUBIO CARRE;Alcalde/ssa;;IXC - AM;;1;
2507350006;Municipis;JOSEP MARIA MORAGUES PERRAMON;Tinent/a d'Alcalde;;IXC -AM;;2;
2507350006;Municipis;SANDRA MARTINEZ AZOR;Tinent/a d'Alcalde;;IXC -AM;;3;
2507350006;Municipis;ANDRES FERNANDEZ HIDALGO;Regidor/a;;IXC -AM;;4;
2507350006;Municipis;RAMON ALVAREZ SUAREZ;Regidor/a;;IXC -AM;;5;
2507350006;Municipis;RAMON ALENTORN GORGUES;Regidor/a;;IXC -AM;;6;
2507350006;Municipis;TERESA ROMEU VALLVERDU;Regidor/a;;IXC -AM;;7;
2507400000;Municipis;ÒSCAR  MARTÍNEZ AGUSTÍ;Alcalde/ssa;;CF-AM;;1;15/6/2019
2507400000;Municipis;ALEXANDRA GARRIDO RAMON;Regidor/a;;CF-AM;;2;15/6/2019
2507400000;Municipis;JORDI MARTÍ CASTELLS;Regidor/a;;CF-AM;;3;15/6/2019
2507400000;Municipis;MIREIA RAMON MARFA;Regidor/a;;CF-AM;;4;15/6/2019
2507400000;Municipis;ROSER ALCOBÉ FARRÉ;Regidor/a;;CF-AM;;5;15/6/2019
2507530008;Municipis;ALBERT BAJONA MASCARÓ;Alcalde/ssa;;ICC - AM;;1;15/6/2019
2507530008;Municipis;JAUME FONS SOLÉ;Regidor/a;;ICC -AM;;2;15/6/2019
2507530008;Municipis;JOAN REAL FARRÉ;Regidor/a;;ICC -AM;;3;15/6/2019
2507530008;Municipis;JORDI RODRÍGUEZ HERNÁNDEZ;Regidor/a;;ICC -AM;;4;15/6/2019
2507530008;Municipis;FRANCISCO ROVIRA MASSONI;Regidor/a;;JUNTS;;5;15/6/2019
2507660009;Municipis;ANNA TORRES FERNÁNDEZ;Alcalde/ssa;;IxC - AM;;1;15/6/2019
2507660009;Municipis;JOSEP CIVIT ORÓ;Regidor/a;;IxC -AM;;2;15/6/2019
2507660009;Municipis;ROMINA LEÓN MARTÍ;Regidor/a;;IxC -AM;;3;15/6/2019
2507660009;Municipis;NÚRIA CIVIT ABELLA;Regidor/a;;JxCAT-JUNTS;;4;15/6/2019
2507660009;Municipis;ENCARNACIÓN P. ARBONÉS CUADRAT;Regidor/a;;JxCAT-JUNTS;;5;15/6/2019
2507720002;Municipis;MARTÍN RIERA I ROVIRA;Alcalde/ssa;;ERC-AM;;1;15/6/2019
2507720002;Municipis;MARIA ROSA VIDAL I MIRÓ;Regidor/a;;ERC - AM;;2;15/6/2019
2507720002;Municipis;ELISABET GARRABOU I BATLLORI;Regidor/a;;ERC - AM;;3;15/6/2019
2507720002;Municipis;EMILIO MOLINS I SOLÀ;Regidor/a;;ERC - AM;;4;15/6/2019
2507720002;Municipis;MARC GUTIÉRREZ I SALAS;Regidor/a;;ERC - AM;;5;15/6/2019
2507720002;Municipis;MARTA SOCA MORENO;Regidor/a;;JxCAT-JUNTS;;6;15/6/2019
2507720002;Municipis;LLUÍS RIBES MASANA;Regidor/a;;JxCAT-JUNTS;;7;15/6/2019
2507880001;Municipis;JORDI VERDÚ PAIJÀ;Alcalde/ssa;;CA - AM;;1;15/6/2019
2507880001;Municipis;ANNA BELLÓ TARSÀ;Regidor/a;;CA -AM;;2;15/6/2019
2507880001;Municipis;JORDI CAMATS BERNAUS;Regidor/a;;CA -AM;;3;15/6/2019
2507880001;Municipis;ÈRIC BERGA SESÉ;Regidor/a;;CA -AM;;4;15/6/2019
2507880001;Municipis;ANAÏS CAMARASA VERDÚ;Regidor/a;;CA -AM;;5;15/6/2019
2507880001;Municipis;TONY TORRELLES BIGUERA;Regidor/a;;CA -AM;;6;15/6/2019
2507880001;Municipis;DAVID LESAN ESQUÉ ;Regidor/a;;JxCAT -JUNTS;;7;15/6/2019
2507880001;Municipis;ENRIC CAMATS JOVÉ ;Regidor/a;;JxCAT -JUNTS;;8;15/6/2019
2507880001;Municipis;JOSEP MARIA CAPDEVILA MARTÍNEZ ;Regidor/a;;JxCAT -JUNTS;;9;15/6/2019
2507910007;Municipis;JOSEP REGUÉ MONTSERRAT;Alcalde/ssa;;JUNTS;;1;15/6/2019
2507910007;Municipis;JAUME CUÑAT CASELLS;Regidor/a;;JUNTS;;2;15/6/2019
2507910007;Municipis;SEBASTIÀ BOIXADERA BRESCÓ;Regidor/a;;JUNTS;;3;15/6/2019
2507910007;Municipis;M. ÀNGELS TOLOSA LLOMBART;Regidor/a;;JUNTS;;4;15/6/2019
2507910007;Municipis;SALVADOR SOLDEVILA PEDROL;Regidor/a;;ERC - AM;;5;15/6/2019
2507910007;Municipis;EVA RIBERA CODINA ;Regidor/a;;ERC - AM;;6;15/6/2019
2507910007;Municipis;PERE PAPELL PAPELL;Regidor/a;;ERC - AM;;7;15/6/2019
2508120002;Municipis;JOSEP CUNILLERA BOLDÚ;Alcalde/ssa;;GREC - AM;;1;15/6/2019
2508120002;Municipis;JOSÉ MARIA TREVIÑO GONZÁLEZ;Regidor/a;;GREC -AM;;2;15/6/2019
2508120002;Municipis;JOSÉ LUIS COTS WANGÜEMERT;Regidor/a;;GREC -AM;;3;15/6/2019
2508120002;Municipis;JOAN DALMAU AMORÓS;Regidor/a;;GREC -AM;;4;15/6/2019
2508120002;Municipis;RUBÉN MARTÍNEZ GONZÁLEZ;Regidor/a;;GREC -AM;;5;15/6/2019
2508120002;Municipis;IVET CUNILLERA SANJUAN;Regidor/a;;GREC -AM;;6;15/6/2019
2508120002;Municipis;JOSEP MARIA CODINES GIBERT;Regidor/a;;GREC -AM;;7;15/6/2019
2508270005;Municipis;JOSEP MARIA SEBASTIA CANAL;Alcalde/ssa;;JUNTS;;1;15/6/2019
2508270005;Municipis;AGUSTÍ PEROT LLIMIÑANA;Regidor/a;;JUNTS;;2;15/6/2019
2508270005;Municipis;CARLOS LUIS ISUS CASTELLARNAU;Regidor/a;;JUNTS;;3;15/6/2019
2508270005;Municipis;ROSA FARRANDO SEBASTIA;Regidor/a;;JUNTS;;4;15/6/2019
2508270005;Municipis;JORDI CAMP ARNAU;Regidor/a;;JUNTS;;5;15/6/2019
2508270005;Municipis;MARIA ISABEL SEBASTIA URBANO;Regidor/a;;CP;;6;15/6/2019
2508270005;Municipis;JOSEP ORIOL CARDONA ISUS;Regidor/a;;ERC - AM;;7;15/6/2019
2508510007;Municipis;JAUME TRILLA TORNÉ;Alcalde/ssa;;JUNTS;;1;15/6/2019
2508510007;Municipis;MARIA CARME DIVI LÓPEZ;Regidor/a;;JUNTS;;2;15/6/2019
2508510007;Municipis;JORDI DUOCASTELLA FALIP;Regidor/a;;JUNTS;;3;15/6/2019
2508510007;Municipis;MONTSERRAT FARRERA GRAS;Regidor/a;;InSe -AM;;4;15/6/2019
2508510007;Municipis;FRANCISCO VIVES PETIT;Regidor/a;;InSe -AM;;5;15/6/2019
2508640003;Municipis;PERE TICÓ DOMINGO;Alcalde/ssa;;ERC-AM;;1;15/6/2019
2508640003;Municipis;JUDIT BUSQUETS CASANOVAS;Regidor/a;;ERC - AM;;2;15/6/2019
2508640003;Municipis;MOISES CARAMES REY;Regidor/a;;ERC - AM;;3;15/6/2019
2508640003;Municipis;EMMA CANTOS SORRIBES;Regidor/a;;ERC - AM;;4;15/6/2019
2508640003;Municipis;AMAT ROMERO TOLÓ INDEPENDENT;Regidor/a;;ERC - AM;;5;15/6/2019
2508640003;Municipis;FERRAN LLORET RIART;Regidor/a;;JUNTS;;6;15/6/2019
2508640003;Municipis;TERESA CIVAT FEU;Regidor/a;;JUNTS;;7;15/6/2019
2508700000;Municipis;JOEL ORTEU AUBACH;Alcalde/ssa;;JUNTS;;1;15/6/2019
2508700000;Municipis;MARIA PILAR UBACH FABREGA;Regidor/a;;JUNTS;;2;15/6/2019
2508700000;Municipis;ROSA MARIA TEJEDOR FERRER;Regidor/a;;FM-AM;;3;15/6/2019
2508860009;Municipis;Mª PILAR MELSIÓ BASTIDA;Alcalde/ssa;;JxCAT-JUNTS;;1;15/6/2019
2508860009;Municipis;RAMONA PEDROS PUJAL;Regidor/a;;JxCAT-JUNTS;;2;15/6/2019
2508860009;Municipis;JOAN ALBIÑA XANCHO;Regidor/a;;JxCAT-JUNTS;;3;15/6/2019
2508860009;Municipis;ELISABET CIRICI DURAN;Regidor/a;;JxCAT-JUNTS;;4;15/6/2019
2508860009;Municipis;ESMERALDA OLIVARES ALBA;Regidor/a;;JxCAT-JUNTS;;5;15/6/2019
2508990004;Municipis;ANGEL BRINGUÉ GARRETA;Alcalde/ssa;;ERC-FM-AM;;1;15/6/2019
2508990004;Municipis;MARC CASAL BONETA;Regidor/a;;ERC - AM;;2;15/6/2019
2508990004;Municipis;VERONICA RAPALINO NOTARIO;Regidor/a;;ERC - AM;;3;15/6/2019
2508990004;Municipis;SANTI ISÚS CARRERA;Regidor/a;;JUNTS;;4;15/6/2019
2508990004;Municipis;JOAN MANEL PUYALS CRUZ;Regidor/a;;JUNTS;;5;15/6/2019
2509250006;Municipis;JAUME SETÓ CORNADÓ;Alcalde/ssa;;JxCAT - JUNTS;;1;15/6/2019
2509250006;Municipis;MARTA FLOTATS BALAGUÉ;Regidor/a;;JxCAT -JUNTS;;2;15/6/2019
2509250006;Municipis;RAMON MANUEL ANDRÉS MIRÓ;Regidor/a;;JxCAT -JUNTS;;3;15/6/2019
2509250006;Municipis;ARNAU SALAT TORRES;Regidor/a;;JxCAT -JUNTS;;4;15/6/2019
2509250006;Municipis;JOAN CARLES OLIVARES PACHECO;Regidor/a;;JxCAT -JUNTS;;5;15/6/2019
2509310007;Municipis;JOAN REÑÉ HUGUET;Alcalde/ssa;;JUNTS;;1;15/6/2019
2509310007;Municipis;JAUME SERRA VERGÉS;Regidor/a;;JUNTS;;2;15/6/2019
2509310007;Municipis;RAQUEL CASTRO RODRÍGUEZ;Regidor/a;;JUNTS;;3;15/6/2019
2509310007;Municipis;FRANCESC XAVIER ACOSTA GARCÍA;Regidor/a;;JUNTS;;4;15/6/2019
2509310007;Municipis;JORDI MIR BRAQUE;Regidor/a;;JUNTS;;5;15/6/2019
2509310007;Municipis;FERRAN BOSCH NAVÉS;Regidor/a;;RxF -AM;;6;15/6/2019
2509310007;Municipis;TERESA SOLÉ GARLANDÍ;Regidor/a;;RxF -AM;;7;15/6/2019
2509460009;Municipis;MARICEL SEGÚ PERALBA;Alcalde/ssa;;JUNTS;;1;15/6/2019
2509460009;Municipis;RICARDO ROMA CODINA;Regidor/a;;JUNTS;;2;15/6/2019
2509460009;Municipis;GERARD SALA MASES;Regidor/a;;JUNTS;;3;15/6/2019
2509460009;Municipis;BENJAMÍ LLOBET REIG;Regidor/a;;JUNTS;;4;15/6/2019
2509460009;Municipis;JAUME MORERA GABRIEL;Regidor/a;;JUNTS;;5;15/6/2019
2509780001;Municipis;JORDI ARBÓS GABARRÓ;Alcalde/ssa;;APF -AM;;1;15/6/2019
2509780001;Municipis;OSCAR COPONS NOGALES;Regidor/a;;APF -AM;;2;15/6/2019
2509780001;Municipis;FRANCESC MASNOU SALAT;Regidor/a;;APF -AM;;3;15/6/2019
2509840003;Municipis;XAVIER BADIA VERDENY;Alcalde/ssa;;JxCat;;1;15/6/2019
2509840003;Municipis;FERRAN URETA BORRELL;Regidor/a;;JxCat;;2;15/6/2019
2509840003;Municipis;DAVID FUENTES CAELLES;Regidor/a;;JxCat;;3;15/6/2019
2509840003;Municipis;SILVIA ROCA TOMAS;Regidor/a;;JxCat;;4;15/6/2019
2509840003;Municipis;ANTONIO COLOM PLANA;Regidor/a;;JxCat;;5;15/6/2019
2509840003;Municipis;JUAN ÀNGEL VALGAÑON MONTOYA;Regidor/a;;ERC - AM;;6;15/6/2019
2509840003;Municipis;NATI MAS DE VERA;Regidor/a;;ERC - AM;;7;15/6/2019
2509970005;Municipis;JORDI CALVÍS TORRELLES;Alcalde/ssa;;JUNTS;;1;15/6/2019
2509970005;Municipis;MARIA DOLORS JOVELLS ROMAN;Regidor/a;;JUNTS;;2;15/6/2019
2509970005;Municipis;RAMON PARRAMÓN LLONCH;Regidor/a;;JUNTS;;3;15/6/2019
2509970005;Municipis;JORDI POCH VILALTA;Regidor/a;;JUNTS;;4;15/6/2019
2509970005;Municipis;JOSEP MANUEL POU VISA;Regidor/a;;JUNTS;;5;15/6/2019
2509970005;Municipis;EDUARD BALCELLS NICOLAU;Regidor/a;;JUNTS;;6;15/6/2019
2509970005;Municipis;DAVID MAS VILALTA;Regidor/a;;RdG -AM;;8;15/6/2019
2509970005;Municipis;JAVIER LLOMBART CUEVAS;Regidor/a;;RdG -AM;;9;15/6/2019
2510010007;Municipis;LLUÍS CAMPMAJÓ PUIG;Alcalde/ssa;;PG - AM;;1;15/6/2019
2510010007;Municipis;NÚRIA LAGÉ ALÈ;Regidor/a;;PG -AM;;2;15/6/2019
2510010007;Municipis;RAFEL LÓPEZ GÓMEZ;Regidor/a;;PG -AM;;3;15/6/2019
2510010007;Municipis;MARTA GUITART CARDONA;Regidor/a;;PG -AM;;4;15/6/2019
2510010007;Municipis;MARIA DEL CARME SÀNCHEZ RODRÍGUEZ;Regidor/a;;JuntsxCAT-JUNTS;;5;15/6/2019
2510180001;Municipis;MARIO FLIX PRATS;Regidor/a;;A S G;;5;15/6/2019
2510180001;Municipis;ELENA LLAURADÓ POMAR;Regidor/a;;UFP-JxCAT-JUNTS;;6;15/6/2019
2510180001;Municipis;ESTER PONS ESQUERDA;Regidor/a;;UFP-JxCAT-JUNTS;;7;15/6/2019
2510230008;Municipis;MANEL SOLÉ AGUSTÍ;Alcalde/ssa;;JxCAT - JUNTS;;1;15/6/2019
2510230008;Municipis;ESTHER TEIXIDÓ MASAMUNT;Regidor/a;;JxCAT -JUNTS;;2;15/6/2019
2510230008;Municipis;FRANCESC MANEL BORBÓN DOLADÉ;Regidor/a;;JxCAT -JUNTS;;3;15/6/2019
2510230008;Municipis;JORDINA COÏT DOMÈNECH;Regidor/a;;JxCAT -JUNTS;;4;15/6/2019
2510230008;Municipis;PRESENT BRUNED BLECUA;Regidor/a;;JxCAT -JUNTS;;5;15/6/2019
2510230008;Municipis;ÒSCAR PRIETO CASALS;Regidor/a;;JxCAT -JUNTS;;6;15/6/2019
2510230008;Municipis;JOSEP MARIA JOVÉ BENAVENT;Regidor/a;;JxCAT -JUNTS;;7;15/6/2019
2510390004;Municipis;RAMON PINTO ROSICH;Alcalde/ssa;;JUNTS;;1;15/6/2019
2510390004;Municipis;MIGUEL ROSICH CODINA;Regidor/a;;JUNTS;;2;15/6/2019
2510390004;Municipis;RAMON COS CASANOVAS;Regidor/a;;JUNTS;;3;15/6/2019
2510390004;Municipis;JORDI PORTI SALVADO;Regidor/a;;JUNTS;;4;15/6/2019
2510390004;Municipis;JOSE MIRET MORA;Regidor/a;;JUNTS;;5;15/6/2019
2510440003;Municipis;FRANCISCO CAPDEVILA PRAT;Alcalde/ssa;;JUNTS;;1;15/6/2019
2510440003;Municipis;JOSE SENDRA CRUZ;Regidor/a;;JUNTS;;2;15/6/2019
2510440003;Municipis;FRANCISCO JAVIER NIUBÓ CORTADA;Regidor/a;;JUNTS;;3;15/6/2019
2510440003;Municipis;MONTSE CARBONELL TURULL;Regidor/a;;JUNTS;;4;15/6/2019
2510440003;Municipis;JOAN ANGUERA SEALL;Regidor/a;;JUNTS;;5;15/6/2019
2510570005;Municipis;FRANCESC JOSEP ESQUERDA TAMARIT;Alcalde/ssa;;JUNTS;;1;15/6/2019
2510570005;Municipis;MERCÈ ALMACELLES NOGUÉS;Regidor/a;;JUNTS;;2;15/6/2019
2510570005;Municipis;MONTSERRAT FLORENSA TRESERRA;Regidor/a;;JUNTS;;3;15/6/2019
2510570005;Municipis;MA. TERESA JUSTÍCIA FONT;Regidor/a;;JUNTS;;4;15/6/2019
2510570005;Municipis;IGNASI VIDAL BALTASAR;Regidor/a;;JUNTS;;5;15/6/2019
2510950006;Municipis;SALVADOR BALCELLS BUSQUETS;Alcalde/ssa;;JxCAT - JUNTS;;1;15/6/2019
2510950006;Municipis;ROSA FARRÉ FLORENSA;Regidor/a;;JxCAT -JUNTS;;2;15/6/2019
2510950006;Municipis;JOSEP M. ARMENGOL DALMAU;Regidor/a;;JxCAT -JUNTS;;3;15/6/2019
2510950006;Municipis;MIQUEL FLORENSA ROCA;Regidor/a;;JxCAT -JUNTS;;4;15/6/2019
2510950006;Municipis;JOSEP ROSELLÓ MINGUELL;Regidor/a;;JxCAT -JUNTS;;5;15/6/2019
2510950006;Municipis;JORDI MARIMON SANS;Regidor/a;;IG-AM;;6;15/6/2019
2510950006;Municipis;MARC CORBELLA MOTA;Regidor/a;;IG-AM;;7;15/6/2019
2511090004;Municipis;JAUME ARS;Alcalde/ssa;;JXCAT;;1;15/6/2019
2511090004;Municipis;AGNÈS PLA RIBALTA;Regidor/a;;JUNTS;;2;15/6/2019
2511090004;Municipis;RAMON SALA PRAT;Regidor/a;;JUNTS;;3;15/6/2019
2511090004;Municipis;MONTSE SOLÀ PUIG;Regidor/a;;JUNTS;;4;15/6/2019
2511090004;Municipis;RAMON CODINA MASONS;Regidor/a;;JUNTS;;5;15/6/2019
2511090004;Municipis;JOSEP ESQUERRA ALDOMÀ;Regidor/a;;ERC - AM;;6;15/6/2019
2511090004;Municipis;ESTER MARSOL PETIT;Regidor/a;;ERC - AM;;7;15/6/2019
2511090004;Municipis;SERGI FARRÉ VILLORBINA;Regidor/a;;ERC - AM;;8;15/6/2019
2511090004;Municipis;VERÒNICA SERRULLA LORENTE;Regidor/a;;ERC - AM;;9;15/6/2019
2511090004;Municipis;JOSEP MARIA FERRERAS CERCOS;Regidor/a;;PRIMÀRIES;;10;15/6/2019
2511090004;Municipis;MARISA LLUISA FARRÉ RULL;Regidor/a;;PRIMÀRIES;;11;15/6/2019
2511090004;Municipis;MIQUEL JULIÀ GABRIEL;Regidor/a;;PSC - CP;;12;15/6/2019
2511090004;Municipis;ANNA RIUS ALZAMORA;Regidor/a;;PSC - CP;;13;15/6/2019
2511160009;Municipis;JORDI SELGA FEIXAS;Alcalde/ssa;;JUNTS;;1;15/6/2019
2511160009;Municipis;ORIOL BLANCO VIÑALLONGA;Regidor/a;;IPG -JUNTS;;2;15/6/2019
2511160009;Municipis;JOSEP CANALS OLLÉ;Regidor/a;;IPG -JUNTS;;3;15/6/2019
2511160009;Municipis;ÀNGEL OLLÉ PUJOLS;Regidor/a;;CUP-AMUNT;;4;15/6/2019
2511160009;Municipis;ESTHER PUNTÉS CEREZUELA;Regidor/a;;JpVA-AM;;5;15/6/2019
2511210007;Municipis;JOSEP MAGRÍ MANGUES;Alcalde/ssa;;JUNTS;;1;15/6/2019
2511210007;Municipis;MONTSE BERNAT GONZÁLEZ;Regidor/a;;JUNTS;;2;15/6/2019
2511210007;Municipis;RAMON GASOL BARBERO;Regidor/a;;JUNTS;;3;15/6/2019
2511210007;Municipis;YOLANDA PINO LLEIDA;Regidor/a;;JUNTS;;4;15/6/2019
2511210007;Municipis;JAVIER AGULLÓ MORÓN;Regidor/a;;JUNTS;;5;15/6/2019
2511210007;Municipis;MARCELINO SAZ ROMA;Regidor/a;;JUNTS;;6;15/6/2019
2511210007;Municipis;ERNEST GUASCH PEDRÓS;Regidor/a;;JUNTS;;7;15/6/2019
2511370005;Municipis;JOAN CARLES SÁNCHEZ RICO;Alcalde/ssa;;EIV-AM;;1;15/6/2019
2511370005;Municipis;TONI COSTA PEDRÓS;Regidor/a;;EIV-AM;;2;15/6/2019
2511370005;Municipis;BERNAT RAMON PEDRÓS;Regidor/a;;EIV-AM;;3;15/6/2019
2511370005;Municipis;MIREIA GARCÍA QUIÑONES;Regidor/a;;EIV-AM;;4;15/6/2019
2511370005;Municipis;PAU OLIVARES SANZO;Regidor/a;;EIV-AM;;5;15/6/2019
2511370005;Municipis;MONTSE COMA RIBERA;Regidor/a;;JUNTS;;6;15/6/2019
2511370005;Municipis;FRANCESC XAVIER PEDRÓS RODES;Regidor/a;;JUNTS;;7;15/6/2019
2511370005;Municipis;JACINT PLANELL PEY;Regidor/a;;JUNTS;;8;15/6/2019
2511370005;Municipis;JORDI PIFARRÉ SAAVEDRA;Regidor/a;;JUNTS;;9;15/6/2019
2511420002;Municipis;Jordi Ribalta Sala;Alcalde/ssa;;ERC-AM;;1;15/6/2019
2511420002;Municipis;JORDI BAS ARBONÉS;Regidor/a;;ERC-AM;;2;15/6/2019
2511420002;Municipis;CANOLICH FÀBREGA CLOSA;Regidor/a;;ERC-AM;;3;15/6/2019
2511420002;Municipis;JAUME SIMON ESPINET;Regidor/a;;ERC-AM;;4;15/6/2019
2511420002;Municipis;PERE FARRAN OCON;Regidor/a;;ERC-AM;;5;15/6/2019
2511550006;Municipis;MARIA ROSA AMORÓS CAPDEVILA;Alcalde/ssa;;ERC-AM;;1;15/6/2019
2511550006;Municipis;IGNASI COMA GUIXÉ;Regidor/a;;AE-AM;;2;15/6/2019
2511550006;Municipis;JOSEFA PONSICH PUBILL;Regidor/a;;AE-AM;;3;15/6/2019
2511550006;Municipis;JOSEP MARIA MESTRE CLOTET;Regidor/a;;AE-AM;;4;15/6/2019
2511550006;Municipis;CRISTINA VIDAL ISANTA;Regidor/a;;AE-AM;;5;15/6/2019
2511550006;Municipis;CONSTANTI ARANDA FARRERO;Regidor/a;;JUNTS;;6;15/6/2019
2511550006;Municipis;ANGEL PERETÓ BERNADO;Regidor/a;;JUNTS;;7;15/6/2019
2511550006;Municipis;NURIA BARCELÓ MIGUEL;Regidor/a;;JUNTS;;8;15/6/2019
2511550006;Municipis;RAMON MIR PELLICER;Regidor/a;;JUNTS;;9;15/6/2019
2511800000;Municipis;LLUÍS DALMAU ALMACELLAS;Alcalde/ssa;;UXJ - JUNTS;;1;15/6/2019
2511800000;Municipis;CARLOS TOST PERELLÓ;Regidor/a;;UXJ -JUNTS;;2;15/6/2019
2511800000;Municipis;MARIA RALUY RIBES;Regidor/a;;UXJ -JUNTS;;3;15/6/2019
2511800000;Municipis;CARLOS PASCUAL CUBELLS;Regidor/a;;UXJ -JUNTS;;4;15/6/2019
2511800000;Municipis;ROSA MARIA FLORENSA GUIU;Regidor/a;;UXJ -JUNTS;;5;15/6/2019
2511800000;Municipis;M. DOLORS VILÀ BARRUFET;Regidor/a;;UXJ -JUNTS;;6;15/6/2019
2511800000;Municipis;ABEL PUJOL DUAIGÜES;Regidor/a;;UXJ -JUNTS;;7;15/6/2019
2511930008;Municipis;ANTONI VILLAS;Alcalde/ssa;;JXCAT;;1;15/6/2019
2511930008;Municipis;AIBERT GARRIGA FEIXAT;Regidor/a;;JxCAT -JUNTS;;2;15/6/2019
2511930008;Municipis;MAGDALENA PERIS MONTSERRAT;Regidor/a;;JxCAT -JUNTS;;3;15/6/2019
2511930008;Municipis;JORDI MONTANÉ CLARISÓ;Regidor/a;;JxCAT -JUNTS;;4;15/6/2019
2511930008;Municipis;MARIA TERESA AIXALÀ SOLÉ;Regidor/a;;JxCAT -JUNTS;;5;15/6/2019
2511930008;Municipis;JOSEP LLUIS GARRIDO GIMÉNEZ;Regidor/a;;JxCAT -JUNTS;;6;15/6/2019
2511930008;Municipis;JOSEP MATEUS SANTANDREU;Regidor/a;;JxJ -AM;;7;15/6/2019
2511930008;Municipis;EDUARD PORTA JOSA;Regidor/a;;JxJ -AM;;8;15/6/2019
2511930008;Municipis;NEUS BELLMUNT CALDERÓ;Regidor/a;;JxJ -AM;;9;15/6/2019
2511930008;Municipis;ALBERT CIVIT CAPDEVILA;Regidor/a;;JST;;10;15/6/2019
2511930008;Municipis;JOAN PONS FARRÉ;Regidor/a;;PSC - CP;;11;15/6/2019
2512070005;Municipis;MIQUEL PUEYO PARIS;Alcalde/ssa;;ERC-AM;;1;
2512070005;Municipis;ANTONI POSTIUS TERRADO;Tinent/a d'Alcalde;;JxCAT -JUNTS;;2;
2512070005;Municipis;JORDINA FREIXANET PARDO;Tinent/a d'Alcalde;;ERC - AM;;3;
2512140003;Municipis;ANDREU CORTÉS LABRID;Alcalde/ssa;;UA-PSC-CP;;1;15/6/2019
2512140003;Municipis;FELIPE ANÉ BRITO;Regidor/a;;UA-PSC-CP;;2;15/6/2019
